rec_type, var_name, deployment_code, model, serial_number, time_deployment, time_recovery, variable_name, variable_dims, variable_shape, attribute_name, type, value
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,43184,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4118.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,4829,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1406.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,50392,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2714.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,51163,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1406.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,51165,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1406.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,52483,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1906.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,53230,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,56146,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1906.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,62486,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1155.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,62489,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1406.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,62511,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1906.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,64612,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,68733,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1155.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,68743,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1155.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,69523,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4218.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,69529,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4218.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,7243,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1906.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,78472,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,78569,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1155.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,78778,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,84180,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1155.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,84402,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4118.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,84407,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4118.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,84436,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4118.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,87734,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4218.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,89736,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1406.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,89755,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2214.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,89762,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4218.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,89765,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2714.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,89774,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,89780,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1906.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,89792,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,89809,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1155.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,89812,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2714.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,92375,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,92482,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,92603,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2214.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,92610,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2214.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,92762,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2214.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,94110,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,94118,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,94129,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"3714.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,94417,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,94457,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1155.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,94476,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,94709,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"3714.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,94717,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"3714.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,94763,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,95055,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,95058,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,95059,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2214.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,2040-17V,9715,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"3714.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0308,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2714.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0309,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0322,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"3714.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0353,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4118.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0354,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2714.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0357,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1155.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0358,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4218.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0364,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0375,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2214.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0377,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1406.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0378,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0383,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1155.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0386,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1906.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0387,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2214.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0388,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1906.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0390,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"3714.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0395,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"950.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CSIRO,0399,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1406.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,Mooring,SAZ-16-2013,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"0.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,ACR8242XS,25692,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4400.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,ACR8242XS ,34325,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4400.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,CART,31116,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"945.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,PARFLUX Mark78H-21,12419-03,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"3900.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,PARFLUX Mark78H-21 Frame,12419-01,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1000.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,PARFLUX Mark78H-21 Frame,12419-02,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"2000.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,Aquadopp DW 2MHz,A6L-4218 (AQD 6718),2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1200.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,TDR-2050,16370,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"3800.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,SBE37SM,1778,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"4300.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,DST tilt,0977,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1000.00"
VAR,NOMINAL_DEPTH,SAZ47-16-2013,Indented Rotating Sphere Trap,IRS-2,2013-05-05,2015-03-27,NOMINAL_DEPTH,"()","()",,float64,"1050.00"
